Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s)
01/06/2017;3;7.7;0;28.2;19.44;13.2;81.25;null
02/06/2017;3.2;9.7;0;26.2;18.84;14;69.5;null
03/06/2017;5.3;4.7;0;25;18.12;13.8;83;null
04/06/2017;2.8;6.5;0;28;20.32;15.4;80.25;null
05/06/2017;2.5;3.1;0;27.4;19.68;14;86;null
06/06/2017;1.8;.7;0;27.6;20.68;16.6;83;null
07/06/2017;1.4;6.1;.3;29.6;21.68;16.8;79.5;null
08/06/2017;2.6;9.1;0;31.4;21.36;15.8;69.75;null
09/06/2017;4.6;3.9;0;26.4;19.8;14.2;84.75;null
10/06/2017;6;10;3.4;23;16.26;13.5;74.25;null
11/06/2017;3.5;2.7;0;17;13.84;9.8;92.75;null
12/06/2017;1.1;6.5;0;26;18.86;11.5;79.75;null
13/06/2017;2.6;1.4;.2;23.2;19.4;15.8;86.5;null
14/06/2017;1.6;4.4;13.4;24;19.32;17;84.25;null
15/06/2017;2.2;3.5;0;23.4;17.32;14.6;88.5;null
16/06/2017;2.5;8.7;0;25.4;19.12;15.6;77.75;null
17/06/2017;3.3;6.4;0;26.2;17.24;12;82.5;null
18/06/2017;2.3;7.3;0;27.4;17.56;11.4;72.5;null
19/06/2017;3.5;8;0;27.8;19.04;11.2;69.25;null
20/06/2017;4.3;.2;0;23.2;18.76;15.4;79.75;null
21/06/2017;3.1;1.1;.3;22.6;17.72;15.2;85.75;null
22/06/2017;2.1;4.1;0;24.4;19.32;16.4;78.25;null
23/06/2017;3.4;5.2;0;24;18.68;16;82;null
24/06/2017;3.4;7.5;0;25.8;19.44;16.2;79.75;null
25/06/2017;3.9;7.3;0;24.4;18.24;14.6;77.75;null
26/06/2017;3.8;7.6;0;24.6;16.96;11.6;78;null
27/06/2017;4.2;7.4;0;24;17.32;12;79.25;null
28/06/2017;3.3;7.5;0;26.4;18.28;12.2;78.5;null
29/06/2017;3.3;8.3;0;26.4;17.04;10;72.5;null
30/06/2017;3.7;7.4;0;27.2;16.64;9.6;73.75;null
01/07/2017;3.5;7;0;25;17.04;10.6;84;null
02/07/2017;4.1;1;5.4;20.2;15.9;14.5;83.5;null
03/07/2017;2.4;1.4;.5;18.2;13.72;11.8;85.5;null
04/07/2017;4.3;5.2;0;20.2;14;8.2;73.75;null
05/07/2017;6.5;7.1;0;21.4;14.56;10.6;83;null
06/07/2017;5.8;5.5;0;22;16.8;12.8;75.25;null
07/07/2017;5.7;5.4;0;23.4;17.44;14.8;82.75;null
08/07/2017;5.8;5.8;0;23.8;17.64;13.2;71.75;null
09/07/2017;5.8;8.4;0;24.2;18.66;13.5;73;null
10/07/2017;5.6;7.6;0;25.2;18.24;12.8;74.5;null
11/07/2017;3.9;7.8;0;26.2;17.52;11;78.25;null
12/07/2017;3;6.6;0;25.6;17.4;11.6;80.25;null
13/07/2017;3.5;7.6;0;25;18.56;13.2;null;null
14/07/2017;4.7;8;0;26;17.2;12.2;null;null
15/07/2017;6.8;9.9;0;28;17.52;10.2;null;null
16/07/2017;6.4;9.1;0;26.4;16.32;10.2;null;null
17/07/2017;5.8;10.1;0;27.8;16.84;9;null;null
18/07/2017;6;4;0;21;15.44;10.2;null;null
19/07/2017;2.4;.1;4.8;18;13.78;10.1;null;null
20/07/2017;2.1;1.9;0;21.2;16.52;12.4;null;null
21/07/2017;2.3;7.7;0;26.4;18.04;12.2;null;null
22/07/2017;3.2;8.8;0;25.2;17.68;12.4;null;null
23/07/2017;4.5;7.2;0;25.6;18.08;12.8;null;null
24/07/2017;5.5;10.2;0;26.8;17.04;8.6;null;null
25/07/2017;3.8;9.6;0;27.4;17.98;10.5;null;null
26/07/2017;4.4;9.9;0;27;16.62;10.1;null;null
27/07/2017;4.6;9.7;0;25.4;16.4;9.2;null;null
28/07/2017;5.4;9;0;24;16.4;11.6;null;null
29/07/2017;5.8;2.7;0;22;15.88;10.8;null;null
30/07/2017;3.2;8;0;25;17.4;13.8;null;null
31/07/2017;6.5;9;0;25.2;16.2;9;null;null
01/08/2017;4.7;10.2;0;26;17.04;9;57;null
02/08/2017;5.1;10;0;27;16.12;8.2;66.5;null
03/08/2017;5.3;8;0;29.8;20.4;8.6;47.25;null
04/08/2017;7.9;5.8;0;23.8;18.4;16;70.25;null
05/08/2017;7.4;.1;0;19;15.84;13.2;79;null
06/08/2017;2.2;8.5;.5;22.4;14.56;8.6;80.75;null
07/08/2017;4.7;9.9;0;25.4;15.84;8.2;74.25;null
08/08/2017;3.8;9.9;0;29.4;17.72;9;71.5;null
09/08/2017;4.6;9.7;0;33.5;20.9;10.8;56.75;null
10/08/2017;7.7;5.8;0;26;18.68;15.6;83.25;null
11/08/2017;4.4;5.6;0;25;18.36;15.8;67.75;null
12/08/2017;5.4;.2;0;22;18.28;15.4;78;null
13/08/2017;3.3;4.3;0;26.4;19.4;15.4;73;null
14/08/2017;3.2;6.8;0;29.8;20.62;13.5;72.5;null
15/08/2017;6.9;0;0;22;18.92;16.6;79.75;null
16/08/2017;3.9;.1;2.2;21.2;17.6;16;93.75;null
17/08/2017;.6;0;10.4;19.4;17.64;16.2;97.5;null
18/08/2017;.6;0;16.3;19;17.44;16.6;98.25;null
19/08/2017;.5;0;4;21.6;18.88;16.4;93;null
20/08/2017;1;1.3;0;26.4;19.36;16.4;87.25;null
21/08/2017;3;0;3.4;17.8;15.92;15.2;80.5;null
22/08/2017;2.3;.8;1;19;15.36;13.2;90.75;null
23/08/2017;2.7;0;0;20.4;17.28;13.6;70.25;null
24/08/2017;3.4;2.2;0;22.6;17.66;14.5;80.5;null
25/08/2017;4.5;7.2;0;25.4;17.36;12.2;67.5;null
26/08/2017;4.7;10.7;0;25.2;17.44;10;69.25;null
27/08/2017;5;10.9;0;27;18.24;10.2;62.25;null
28/08/2017;5.4;10.6;0;27.8;18.54;10.5;71.5;154.332
29/08/2017;5.5;8;0;29.4;20;13.2;68.5;null
30/08/2017;5;9.2;0;33.4;21.3;12.5;69.25;null
31/08/2017;5.9;9.4;0;28;20.04;14.8;67.25;null
01/09/2017;6.5;2.5;0;22.4;17.48;15.4;81.5;null
02/09/2017;4.7;7.5;0;25;18.84;15.4;62.75;null
03/09/2017;7.4;10.8;0;26.4;18.32;10.4;60;null
04/09/2017;6.9;10.7;0;29.4;19;9.6;56.25;null
05/09/2017;6.1;10.6;0;30.2;19.64;10.6;62;null
06/09/2017;6.4;10.3;0;30.4;19.52;11;60.5;null
07/09/2017;8.5;7.9;0;29.2;19;12.8;73;null
08/09/2017;6.8;10.7;0;30.2;20;12.4;57;null
09/09/2017;6.2;10.5;0;30.4;20.96;12.8;57.5;null
10/09/2017;8.3;10.8;0;30.6;22.04;12.4;51.25;null
11/09/2017;9.5;10.4;0;31.8;22.96;15.4;57.25;null
12/09/2017;8.1;10.9;0;32.4;23.2;14.6;46.5;null
13/09/2017;9.9;11.1;0;31.4;23;14;53.5;null
14/09/2017;9.6;10.8;0;34.8;22.64;13;50.5;null
15/09/2017;8;10.8;0;35;23;13.2;47.25;null
16/09/2017;11.4;10.6;0;32.8;22.92;13.8;53.5;null
17/09/2017;9.8;10.1;0;33.2;23.2;15.2;57.25;null
18/09/2017;8.7;10.6;0;31.8;22.2;15.2;62.25;null
19/09/2017;8;9.4;0;31;22.16;16;64.25;null
20/09/2017;10.7;8.4;0;30.8;22.04;15.8;58.5;null
21/09/2017;11.9;10.9;0;30.8;22.44;14.4;51;null
22/09/2017;11.6;7.1;0;31.8;22.2;13.4;47.25;null
23/09/2017;9;9.9;0;33.8;23.3;13.5;43.75;null
24/09/2017;9.3;8.6;0;29.6;21.4;13.8;61.5;null
25/09/2017;8.5;8.7;0;28.8;21.72;18.8;68.75;null
26/09/2017;9.6;10.2;0;30.4;22.16;13;46.25;null
27/09/2017;10.4;9.3;0;31;22.56;14;65.75;null
28/09/2017;7.7;9.7;.5;33.4;22.48;15.4;68.75;null
29/09/2017;8.3;0;1.4;24.4;20.6;18.2;82;null
30/09/2017;4.3;0;23.8;21;19.12;17.8;97.25;0
01/10/2017;.9;11.3;2.7;32.6;23.52;16.6;56.75;null
02/10/2017;7.6;1.8;0;29.6;22.68;16.8;78;null
03/10/2017;3.9;0;5.7;23;20.56;19.4;94.75;null
04/10/2017;2.2;0;.7;22.2;18.98;16.5;68.25;null
05/10/2017;6.7;8.5;0;32;22.88;14;62.5;null
06/10/2017;8.8;10.9;0;36;25.76;16.2;54;null
07/10/2017;9;6.2;0;31.4;22.96;19;77.5;null
08/10/2017;5.7;4.6;2;30.4;24.2;18.2;59;null
09/10/2017;6.6;9;0;34.2;25.96;18.4;61.25;null
10/10/2017;9.3;8.8;0;37;27.54;19.5;48.75;null
11/10/2017;7.4;8.7;0;37.4;27.28;18.8;51.25;null
12/10/2017;11.2;9.2;0;37.4;27.56;19.4;51.25;null
13/10/2017;11.2;11.2;0;37.8;27.58;20.5;54.75;null
14/10/2017;10.8;10.4;0;38.2;26.2;19;60.25;null
15/10/2017;10.6;0;1.8;25.2;21.04;18.8;79.25;null
16/10/2017;6.1;0;0;23;19.56;17.4;81;null
17/10/2017;3.8;7.7;0;29;22.68;17.4;67.25;null
18/10/2017;9.2;11.5;0;33.6;25.02;16.5;44.25;null
19/10/2017;13;12;0;36.6;26.28;17.4;null;null
20/10/2017;10.9;2.3;0;30.8;23.4;18;64.75;null
21/10/2017;7.4;3.8;0;33.3;26.14;19.8;64.75;null
22/10/2017;7.2;2.1;1.6;31;24.28;21.4;71;null
23/10/2017;6.4;0;10;22.8;19.36;18;94.5;null
24/10/2017;2;1;5.6;23;19;17.8;84.75;null
25/10/2017;3;4.7;0;31;23.64;17.8;70.75;null
26/10/2017;5.9;4.6;8.2;27.4;21.88;19;78.25;null
27/10/2017;2.9;2.3;3.4;29.8;22.04;18.6;88;null
28/10/2017;2.7;6.7;12.8;33.4;26;18.4;56;null
29/10/2017;6.8;0;0;27;23;20.4;82.75;null
30/10/2017;5.3;6.4;0;32.4;23.44;19;76;null
31/10/2017;5;6.5;16.2;31;23.1;19.5;80;null
01/11/2017;6.3;0;.4;23.6;19.68;18;68.75;null
02/11/2017;5.7;.9;0;24.4;19.72;15.8;73.25;null
03/11/2017;5.6;8.9;0;31.4;23.2;15.6;60;null
04/11/2017;7;4.5;0;32.4;24.8;18;58.25;null
05/11/2017;8.6;3.9;0;30;23.56;20.2;69.25;null
06/11/2017;4.9;0;7.1;21.6;18.84;17.4;92;null
07/11/2017;2.5;.2;2.2;23;19.12;16;72.75;null
08/11/2017;4;2.2;.8;25.4;20.68;15.8;71.75;null
09/11/2017;4.1;2.3;0;28;22.28;16.6;75;null
10/11/2017;5.1;9.5;0;33.6;24.54;18.5;68.75;null
11/11/2017;5.6;1.2;10.8;26.4;21.4;19;87.25;null
12/11/2017;1.6;11.8;7.8;30.8;22.88;17.4;50.5;null
13/11/2017;9.4;12.6;0;31.2;20.72;12.8;54;null
14/11/2017;8.9;12.2;0;30.2;22.06;16.5;55;0
15/11/2017;10.4;10.5;0;32.4;24.16;15.8;52;null
16/11/2017;7.5;11;0;36;26.22;18.5;54.5;null
17/11/2017;9.5;9;0;34.2;24.16;17.8;68.75;0
18/11/2017;7.7;4.1;4.4;34;25.6;20.4;67.25;null
19/11/2017;5.1;1.2;5.2;29;23.36;21.2;84.25;null
20/11/2017;2.2;0;16.2;24.6;22.36;21;91.25;null
21/11/2017;1.5;.6;20.4;27.2;23.24;20.2;83.5;null
22/11/2017;2.1;.1;1;27.4;22.08;20;90.5;null
23/11/2017;1.6;.2;60.8;23.4;19.92;16.6;75.75;null
24/11/2017;3.3;5.2;0;29.2;23.28;18.2;74.75;null
25/11/2017;4.5;9.3;0;32.8;23.72;18;73.75;null
26/11/2017;4.5;.1;17.6;28.4;23.02;20.5;85.25;null
27/11/2017;3.1;.3;4.8;26.4;23.16;20;78.5;null
28/11/2017;2.4;2.4;.3;29;22.68;20.2;89;null
29/11/2017;3.9;6.9;1.8;28.6;22.08;18.8;61;null
30/11/2017;6.8;2.8;0;25.6;20.8;16.8;80.75;null
01/12/2017;3.4;.2;10.4;24;21;19.2;87.25;null
02/12/2017;1.4;1.9;5.6;27.4;22.44;19.6;79.25;null
03/12/2017;5;0;0;26.2;22.76;20;80.75;null
04/12/2017;2.7;3.2;2.4;30;23.72;20.8;83.75;0
05/12/2017;4.4;7.1;5;30.6;24.24;21;74;null
06/12/2017;5.8;1.5;0;28;23.34;19.5;71.5;null
07/12/2017;5.5;0;0;26;23.2;19.6;69.75;null
08/12/2017;3.1;2.4;.2;28;23.28;21.4;86;null
09/12/2017;2.1;6.7;5.2;30.8;23.96;21.2;77.25;null
10/12/2017;4.1;7.5;1.2;32;23.92;19.4;68.75;null
11/12/2017;6.3;8;0;33.6;24.6;18.4;58;null
12/12/2017;8.4;.8;0;27;21.92;19.8;78.75;null
13/12/2017;5.1;3.3;0;27.4;21.8;17.6;67.25;null
14/12/2017;5.7;5.9;0;31;24.54;19.5;65.25;null
15/12/2017;6.1;6.6;0;32.6;25.12;19.4;66.75;null
16/12/2017;4.7;9.6;.8;34.4;25.14;18.5;65.25;null
17/12/2017;5.5;10.4;3;35.4;26.72;19;53.25;null
18/12/2017;7.2;8.3;0;34.2;24.72;20;74.25;null
19/12/2017;5.5;8.3;4.6;32.6;25.24;20.8;66.25;null
20/12/2017;6.7;10.2;0;34.8;27.4;22;55.25;null
21/12/2017;7.8;2.4;0;31.6;23.72;20.4;84;null
22/12/2017;2.5;0;37.7;25;22.28;20;91;null
23/12/2017;1.1;5.8;.9;34.8;25;19.8;69.5;null
24/12/2017;5;11.6;0;36;26.36;19.2;62.75;null
25/12/2017;7;9.3;0;34.2;25.16;21.2;75;null
26/12/2017;4.3;5.7;26.4;31.4;24.64;21.2;79.75;null
27/12/2017;2.5;2.5;10.8;29.8;24.8;22;81;null
28/12/2017;2.8;2.3;1.2;31;24.16;21.8;84.5;null
29/12/2017;2.4;.1;39.6;27.4;23.48;21.2;86.5;null
30/12/2017;3;0;11;24.8;22;19.8;94.25;null
31/12/2017;.8;1.9;12;27;23;20;87.25;null
01/01/2018;1.7;10.1;4.4;35;25.36;20.4;75.5;null
02/01/2018;5.3;6.8;16.4;33.4;25.54;20.5;null;null
03/01/2018;4.6;3.1;0;31.2;25.12;21.6;null;null
04/01/2018;3.1;0;20.8;27.2;21;18.4;null;null
05/01/2018;2;0;16;24.6;21.4;18;null;null
06/01/2018;.8;.1;20.6;26.8;23.4;20.4;null;null
07/01/2018;1.8;0;23.6;26;21.56;19.6;null;null
08/01/2018;1.2;0;25.2;24.2;21.64;19.8;null;null
09/01/2018;.8;7.8;18.8;31;24.64;20;null;null
10/01/2018;8.3;9.6;0;31.4;25.56;21;null;null
11/01/2018;8.9;6.7;0;31.4;24.72;21.4;null;null
12/01/2018;6.9;.3;4.4;27.2;23.08;19.8;null;null
13/01/2018;3.7;4.1;5;30.4;22.56;19;null;null
14/01/2018;3.6;3.6;1.5;31.4;22.82;19.9;null;null
15/01/2018;4.2;4.5;4.2;33.6;24.48;20;null;null
16/01/2018;6.4;5.2;3.8;32;25.64;19.8;null;null
17/01/2018;7.1;10.5;0;34.6;26.32;20;null;null
18/01/2018;9.2;11.2;7.8;36.2;27.96;20.8;null;null
19/01/2018;10.1;9.4;0;36;25.04;20.8;null;null
20/01/2018;7.3;5.6;12.4;30.2;23.56;20.6;null;null
21/01/2018;4.5;5;7.6;31.4;24.12;20;null;null
22/01/2018;5.9;5.8;0;31;23.96;20.6;null;null
23/01/2018;4.3;7.7;3.4;32.4;24.84;20.2;null;null
24/01/2018;6.4;9.1;0;34;25.52;20.8;null;null
25/01/2018;6.8;8.1;1.4;33.6;25.96;20.8;null;null
26/01/2018;7.4;5.5;0;32;24.72;21.8;null;null
27/01/2018;4.7;2.9;18.8;28.2;23.2;20.6;null;null
28/01/2018;4.4;5.8;0;31;24.76;20.4;null;null
29/01/2018;4.9;.8;1.4;29.4;24.88;22.2;null;null
30/01/2018;2.9;.2;11.8;26.8;21.88;20;null;null
31/01/2018;2.9;4.5;20.8;28.4;22.32;18.2;null;null
01/02/2018;4.7;10.3;0;29.4;22.98;16.5;69.25;null
02/02/2018;6.2;8.4;0;30.6;24;19.4;65;null
03/02/2018;6.3;9.1;0;30;23.36;18.8;72;null
04/02/2018;8.9;0;0;25.4;21.56;19;70;null
05/02/2018;5.7;0;.7;22.2;19.98;18.5;88;null
06/02/2018;2.5;4.4;1.2;28.6;21.52;18.4;84;null
07/02/2018;3.3;8.2;54;28.8;23.28;19.4;81.25;null
08/02/2018;4.9;9.8;0;31.6;24.32;18.8;64.5;null
09/02/2018;6.8;11.4;0;32.6;25.34;18.5;68.25;null
10/02/2018;5.1;8.6;0;34.2;25.16;20;73.25;null
11/02/2018;3.9;8.8;4.8;33.6;25.72;19.8;67.5;null
12/02/2018;4.7;5.6;1;33.8;26.24;22.4;68.5;null
13/02/2018;4.3;.7;14.7;28.8;25.12;22.8;76.5;null
14/02/2018;6.6;4.6;0;31;24.36;21.8;79;null
15/02/2018;4.4;2.8;44.8;28.8;22.48;18.8;83;null
16/02/2018;3.4;5.4;7.2;29.4;23.48;21;81;null
17/02/2018;4.1;5.5;4;29.6;23.4;20.8;83.5;null
18/02/2018;4;0;2.8;27.2;22.2;20.4;89.75;null
19/02/2018;2.1;4.1;4.2;30.4;23;19;83.5;null
20/02/2018;3;6.1;4;32;24.92;20.8;81;null
21/02/2018;3.5;2.3;2.6;29.6;23.8;21.6;83.5;null
22/02/2018;2.5;6;34.3;33.2;25.24;21;80.25;null
23/02/2018;3.6;2.9;40.6;29.4;22.96;20.8;83.5;null
24/02/2018;2.6;.2;2.3;25.4;22.28;19.8;87.25;null
25/02/2018;3.3;.4;0;26.6;22.96;20;75.75;null
26/02/2018;3.5;.2;0;28;23.16;21;90.25;null
27/02/2018;1.3;.7;8.6;28.2;22.6;20.2;84.75;null
28/02/2018;1.9;5.5;3.5;31.8;23.72;20.4;86.25;null
01/03/2018;3.5;5.6;23.2;30.8;25;20.8;80;null
02/03/2018;4.4;5.4;4.4;31.4;24.24;21.6;82.5;null
03/03/2018;3.7;7.6;28.6;32.8;25.44;21.2;75.75;null
04/03/2018;4.8;6.9;17.6;32.8;24.52;21.2;82.5;null
05/03/2018;3.6;7.3;50.2;33.2;24.72;21.8;78;null
06/03/2018;4.4;7.3;10;33.4;25.04;20.6;81.25;null
07/03/2018;5.1;5.6;2.8;32;24.52;21.2;79;null
08/03/2018;3.6;0;30.6;24.2;22.64;21.8;94.75;null
09/03/2018;.9;0;11.7;25.8;21.88;20;85.75;null
10/03/2018;2.6;2.7;.2;29.2;22.92;20.4;89.25;null
11/03/2018;1.8;7.2;19.6;31;24.32;20.8;77.5;null
12/03/2018;4.3;8.6;0;33.4;25.68;19.8;60;null
13/03/2018;9.1;3.9;0;30.8;24.72;20.8;75;null
14/03/2018;5;8.2;0;34;24.52;20.8;81.5;null
15/03/2018;5.7;7.6;13.4;33.8;25.52;21;70.5;null
16/03/2018;5.1;6.3;0;33.3;25.24;20.5;85;null
17/03/2018;3.5;5.4;4.8;31.4;24.6;20.6;77.25;null
18/03/2018;4.7;4.8;0;30.4;25.04;20.8;73.75;null
19/03/2018;4.8;7.5;0;35.4;25.56;20.8;69.5;null
20/03/2018;6.1;8.3;1.1;34;24.76;21.4;82.25;null
21/03/2018;6.1;2.9;10.6;29.2;23.96;21;83;null
22/03/2018;4;5.9;3.9;29.8;23.72;21;84.75;null
23/03/2018;4.9;8.6;0;31.6;25.64;21.2;69.5;null
24/03/2018;7;11.2;0;31.8;25.6;21.6;62;null
25/03/2018;11.5;9.6;0;32.4;25.28;18;61;null
26/03/2018;6.1;8.8;0;32.4;24.88;19.8;73.25;null
27/03/2018;6.4;7.8;0;31.8;25.16;20.2;67.25;null
28/03/2018;6.8;10.1;0;31;24.14;19.5;69.25;null
29/03/2018;7.7;10.2;0;30.6;24.22;18.5;65;null
30/03/2018;6.5;9.2;0;31;23.76;19.2;74;null
31/03/2018;4.8;7.5;0;31;23.5;18.5;78.75;null
01/04/2018;3.5;4.4;.5;30.2;22.76;19;87.25;null
02/04/2018;3.2;4;23.2;30.8;23.6;20.4;84.25;null
03/04/2018;2.7;1.7;5.2;30.2;23.6;21.2;88;null
04/04/2018;1.6;3.7;23.4;28.6;23.24;20;77.75;null
05/04/2018;4.4;6.2;0;30.2;23.98;20.5;79.25;null
06/04/2018;5.6;6.3;0;29.6;23.4;20.6;80.75;null
07/04/2018;4.4;5;57;29;23.5;20.5;80.5;null
08/04/2018;4.5;7.5;0;29.8;23.96;20.6;73.25;null
09/04/2018;6;7.3;0;29.8;23.34;19.5;76.25;null
10/04/2018;6.1;8.9;0;29.6;23.32;20.2;68.5;null
11/04/2018;7;9.8;0;28.2;22.52;18.4;71.5;null
12/04/2018;6.5;2.3;0;28.2;22.26;18.5;78.75;null
13/04/2018;3.3;10.2;0;31.2;23.28;17.4;69.5;null
14/04/2018;5.3;1.5;0;28.2;23.12;19;76.75;null
15/04/2018;3.7;2.3;0;26.8;21.24;18.8;90.75;null
16/04/2018;2.2;0;10.2;22;19.32;18;88;null
17/04/2018;1.6;8;.6;25.2;19.9;17.5;76.25;null
18/04/2018;4.3;7.9;0;26.8;20.16;15.2;68.75;null
19/04/2018;4.9;8.1;0;27.8;20.36;16.6;74;null
20/04/2018;3.7;7.8;0;29;21.26;14.5;69.5;null
21/04/2018;4.4;6.2;0;26.8;21.64;19;73.75;null
22/04/2018;4.8;8;0;27.8;21.98;18.5;71.25;null
23/04/2018;4.7;4.2;0;26.8;21.16;15.8;72.75;null
24/04/2018;3.5;8.7;0;29.6;22.56;16.6;70.75;null
25/04/2018;4.6;9.2;0;29;22.88;17;72.75;null
26/04/2018;4.2;5;0;28.8;22.24;18.2;77.75;null
27/04/2018;3.2;8.6;0;29.2;23.12;19.4;76.5;null
28/04/2018;4.9;7.6;0;29.6;23.62;20.5;71.25;null
29/04/2018;4.5;8.9;0;29;21.68;18.8;70.25;null
30/04/2018;5.1;7.2;0;29.2;20.62;13.5;72.5;null
01/05/2018;3.4;10.3;0;30.6;21.78;15.1;70.25;null
02/05/2018;4.9;7.9;0;29.2;21.96;16.6;76.75;null
03/05/2018;4.6;7.3;0;29.2;null;18.5;null;null
04/05/2018;3.4;8.4;0;29.4;null;19.4;null;null
05/05/2018;3.5;9.5;0;29.2;null;16.5;null;null
06/05/2018;3.9;8.1;0;28.8;null;16.6;null;null
07/05/2018;4.3;6;0;27.8;null;15.8;null;null
08/05/2018;2.4;.5;1.2;22.8;null;16.8;null;null
09/05/2018;1.6;5.1;2.4;24.8;null;17;null;null
10/05/2018;3.1;9.3;0;27;null;17.6;null;null
11/05/2018;4.6;9.5;.3;28.2;null;11.8;null;null
12/05/2018;3.4;8.9;0;29.6;null;14.6;null;null
13/05/2018;4.3;0;0;24;null;19.8;null;null
14/05/2018;3.6;3.7;0;25.8;null;18.2;null;null
15/05/2018;3.1;8.8;.2;28.8;null;15.2;null;null
16/05/2018;3.4;7.7;0;30.6;null;18.2;null;null
17/05/2018;3.3;.6;11.8;24.4;null;18.5;null;null
18/05/2018;2.2;6.4;0;28;null;18.6;null;null
19/05/2018;3;2.5;0;28.4;null;17;null;null
20/05/2018;3.2;9.2;8.2;24.8;null;15.8;null;null
21/05/2018;2.4;9.8;.2;23.2;null;7.2;null;null
22/05/2018;7.5;7.6;.3;24.6;null;8.4;null;null
23/05/2018;2.8;7.6;.2;25.6;null;10.4;null;null
24/05/2018;3.3;7.5;0;25.2;null;12.8;null;null
25/05/2018;4.9;4.9;0;25.2;null;16.6;null;null
26/05/2018;3.8;5.8;0;24.6;null;16.4;null;null
27/05/2018;3.6;9;.1;26.4;null;14.8;null;null
28/05/2018;4.7;9.6;0;24.8;null;15.8;null;null
29/05/2018;4.9;9.2;0;24.6;null;15.6;null;null
30/05/2018;5.1;5.2;0;25;null;12.6;null;null
31/05/2018;4.2;7.5;0;26.6;null;14.4;null;null
01/06/2018;4.3;7;.3;27;null;14.8;null;null
02/06/2018;3.8;9.4;0;29.2;null;10.6;null;null
03/06/2018;4.1;2.1;0;25.8;null;14;null;null
04/06/2018;3.1;.3;4.4;22.2;null;15.4;null;null
05/06/2018;2.7;0;0;19.8;null;15.2;null;null
06/06/2018;1.6;3.3;0;24.4;null;14.6;null;null
07/06/2018;1.2;.7;1.2;24;null;16.4;null;null
08/06/2018;1.2;0;.1;24.2;null;15.8;null;null
09/06/2018;3;0;.3;21.4;null;15.6;null;null
10/06/2018;2.2;3.1;0;25.2;null;17.2;null;null
11/06/2018;1.7;1.6;.1;25;null;15.4;null;null
12/06/2018;1.2;6.5;.4;30;null;13.6;null;null
13/06/2018;3.5;5.8;0;27.8;null;14.2;null;null
14/06/2018;2.8;0;1.4;22;null;18.4;null;null
15/06/2018;2.2;0;35;19;null;15.5;null;null
16/06/2018;.5;0;5.2;19.8;null;16;null;null
17/06/2018;1.3;7.5;.4;25;null;15.2;null;null
18/06/2018;2.6;5.8;0;25.6;null;15.8;null;null
19/06/2018;3.4;6.1;0;24.2;null;16.6;null;null
20/06/2018;3.5;8.5;0;26.8;null;13.4;null;null
21/06/2018;2.5;7.7;.3;27.4;null;11.8;null;null
22/06/2018;2.6;8.2;.1;27.4;null;11.6;null;null
23/06/2018;2.9;5.4;0;27.2;null;13;null;null
24/06/2018;2.9;6.9;0;29;null;16.6;null;null
25/06/2018;3.4;7.5;.1;28.8;null;12.6;null;null
26/06/2018;3.3;9.5;0;29.6;null;13.4;null;null
27/06/2018;4.6;9.2;0;29;null;11.6;null;null
28/06/2018;4.1;5.4;.2;27.4;null;13.2;null;null
29/06/2018;4.5;9.5;0;26.2;null;10.6;null;null
30/06/2018;3.4;8.2;0;27.6;null;11;null;null
01/07/2018;null;null;0;null;null;11.6;null;null
02/07/2018;null;null;0;null;null;15.8;null;null
03/07/2018;null;null;0;null;null;12.6;null;null
04/07/2018;null;null;0;null;null;16.4;null;null
05/07/2018;null;null;0;null;null;16.8;null;null
06/07/2018;null;null;0;null;null;12;null;null
07/07/2018;null;null;0;null;null;12.5;null;null
08/07/2018;null;null;0;null;null;10;null;null
09/07/2018;null;null;0;null;null;11.2;null;null
10/07/2018;null;null;0;null;null;15.4;null;null
11/07/2018;null;null;11.2;null;null;10;null;null
12/07/2018;null;null;null;null;null;null;null;null
13/07/2018;null;null;null;null;null;null;null;null
14/07/2018;null;null;null;null;null;null;null;null
15/07/2018;null;null;null;null;null;null;null;null
16/07/2018;null;null;null;null;null;null;null;null
17/07/2018;null;null;null;null;null;null;null;null
18/07/2018;null;null;null;null;null;null;null;null
19/07/2018;null;null;null;null;null;null;null;null
20/07/2018;null;null;null;null;null;null;null;null
21/07/2018;null;null;null;null;null;null;null;null
22/07/2018;null;null;null;null;null;null;null;null
23/07/2018;null;null;null;null;null;null;null;null
24/07/2018;null;null;null;null;null;null;null;null
25/07/2018;null;null;null;null;null;null;null;null
26/07/2018;null;null;null;null;null;null;null;null
27/07/2018;null;null;null;null;null;null;null;null
28/07/2018;null;null;null;null;null;null;null;null
29/07/2018;null;null;null;null;null;null;null;null
30/07/2018;null;null;null;null;null;null;null;null
31/07/2018;null;null;null;null;null;null;null;null
01/08/2018;1.5;1.3;7.4;20.2;null;12.8;null;null
02/08/2018;2.1;1.4;9.8;21.4;null;14.8;null;null
03/08/2018;.9;0;0;20.4;null;16;null;null
