data,evap,inso,prec,temp,umid,vent,volu
2001-09-05,2.8,5.3,0.0,19.6,69.75,0.0,19.65
2001-10-05,1.7,9.6,0.0,20.92,67.75,0.0,19.08
2001-11-05,3.7,1.0,0.0,21.64,80.5,866667.0,18.48
2001-12-05,2.9,0.0,6.6,20.76,91.5,12.0,17.83
2001-05-13,0.7,2.3,8.6,20.2,85.25,32.0,17.66
2001-05-14,2.1,0.0,0.7,18.2,85.25,666667.0,17.59
2001-05-15,0.8,0.0,0.4,17.88,76.75,866667.0,17.82
2001-05-16,2.0,0.3,0.1,17.8,95.75,533333.0,18.2
2001-05-17,0.2,5.2,10.6,21.84,61.25,866667.0,18.94
2001-05-18,2.4,10.3,0.0,18.48,40.0,43.0,19.3
2001-05-19,6.0,9.8,0.0,18.92,62.75,32.0,19.47
2001-05-20,3.4,4.8,0.1,18.52,72.5,1333333.0,19.12
2001-05-21,2.1,8.1,0.4,19.16,70.5,12.0,18.97
2001-05-22,3.4,7.8,0.0,18.92,67.75,0.0,18.65
2001-05-23,2.1,0.8,0.0,19.4,75.25,1533333.0,18.54
2001-05-24,1.9,0.2,0.0,19.88,80.75,666667.0,18.4
2001-05-25,1.3,2.9,0.1,19.84,85.75,433333.0,18.0
2001-05-26,0.9,2.9,5.6,20.88,79.5,13.0,17.69
2001-05-27,2.1,0.1,0.0,21.08,65.5,766667.0,17.66
2001-05-28,0.9,6.5,1.6,20.84,73.0,13.0,17.46
2001-05-29,2.1,6.7,0.0,20.96,66.75,666667.0,17.32
2001-05-30,2.0,8.3,0.0,20.72,65.5,1633333.0,16.95
2001-05-31,2.4,5.4,0.0,20.52,73.5,433333.0,16.64
2001-01-06,1.6,7.8,0.0,21.24,68.0,0.0,16.16
2001-02-06,1.8,8.4,0.0,20.28,70.25,433333.0,15.52
2001-03-06,2.1,7.0,0.1,20.48,61.25,1.0,15.05
2001-04-06,3.3,6.7,0.0,20.56,67.0,0.0,14.58
2001-05-06,1.8,6.9,0.0,19.76,67.5,666667.0,14.22
2001-06-06,1.6,7.6,0.2,19.2,60.5,0.0,13.7
2001-07-06,2.4,8.7,0.0,18.84,65.75,1333333.0,13.44
2001-08-06,2.4,5.6,0.0,20.48,63.25,18.0,13.24
2001-09-06,2.5,5.1,0.0,19.52,74.75,1166667.0,13.11
2001-10-06,1.3,8.0,0.0,18.96,75.0,766667.0,12.75
2001-11-06,2.7,7.3,0.0,19.12,77.75,2033333.0,12.52
2001-12-06,2.5,8.3,0.0,20.16,69.0,13.0,12.26
2001-06-13,3.5,7.6,0.0,18.76,75.5,0.0,11.68
2001-06-14,2.6,6.7,0.0,18.12,68.25,0.0,11.33
2001-06-15,2.3,7.7,0.0,19.36,69.75,0.0,11.24
2001-06-16,1.9,7.1,0.0,20.04,62.25,866667.0,11.3
2001-06-17,2.1,9.6,0.0,20.72,63.25,0.0,11.27
2001-06-18,2.7,1.8,0.0,18.96,85.75,12.0,11.3
2001-06-19,1.2,5.1,1.9,20.8,75.0,0.0,11.27
2001-06-20,1.7,3.7,0.0,21.8,62.25,1.0,11.42
2001-06-21,4.8,5.6,0.0,16.0,61.5,2966667.0,11.42
2001-06-22,3.3,3.4,0.0,16.0,76.5,13.0,11.64
2001-06-23,2.2,4.7,0.0,18.96,79.5,1433333.0,11.71
2001-06-24,1.9,1.0,0.0,20.08,81.25,21.0,11.55
2001-06-25,2.1,3.8,0.0,20.2,81.75,1466667.0,11.42
2001-06-26,1.3,5.6,0.0,18.88,67.75,433333.0,11.3
2001-06-27,2.9,9.9,0.6,17.44,48.75,37.0,11.42
2001-06-28,4.3,2.9,0.0,15.56,70.25,2433333.0,11.55
2001-06-29,2.7,6.2,0.0,17.0,70.75,1.0,11.52
2001-06-30,2.3,9.0,0.0,17.12,70.0,433333.0,11.49
2002-01-05,3.0,1.4,0.0,23.56,77.25,0.0,37.5
2002-02-05,1.8,2.1,2.2,23.34,83.5,1933333.0,36.42
2002-03-05,2.1,4.4,0.0,23.8,68.5,1290733.0,35.73
2002-04-05,2.5,3.4,0.0,23.2,76.75,433333.0,35.29
2002-05-05,1.9,6.1,0.4,23.52,74.25,2766667.0,34.6
2002-06-05,3.5,4.0,0.2,24.12,87.0,666667.0,34.04
2002-07-05,1.5,4.5,17.0,24.16,75.0,533333.0,33.82
2002-08-05,1.5,5.4,0.0,24.88,71.0,8574.0,33.66
2002-09-05,2.0,0.9,4.9,22.38,82.75,1066667.0,33.74
2002-10-05,1.0,1.0,19.0,22.22,79.5,433333.0,33.87
2002-11-05,1.5,6.9,0.0,24.12,70.0,666667.0,33.87
2002-12-05,2.1,7.7,0.0,23.72,66.25,433333.0,33.53
2002-05-13,3.7,9.9,0.0,23.24,67.75,11.0,33.2
2002-05-14,2.7,9.4,0.0,23.12,66.75,1433333.0,32.83
2002-05-15,3.0,8.4,0.0,21.44,67.0,51444.0,32.21
2002-05-16,2.1,8.4,0.0,21.28,66.25,0.0,31.76
2002-05-17,3.1,8.7,0.0,21.24,73.25,533333.0,31.22
2002-05-18,3.0,8.8,0.0,22.12,70.5,0.0,30.68
2002-05-19,2.7,4.0,0.0,21.06,80.5,4433333.0,30.06
2002-05-20,1.1,3.1,0.4,20.04,79.75,0.0,29.65
2002-05-21,1.6,1.7,9.2,20.7,77.0,1366667.0,29.34
2002-05-22,1.1,0.1,12.0,18.76,88.5,433333.0,29.45
2002-05-23,1.0,0.2,4.1,16.82,84.5,1.0,29.82
2002-05-24,0.5,4.7,8.5,16.26,73.25,0.0,30.39
2002-05-25,2.0,2.9,0.0,16.26,76.5,137184.0,30.68
2002-05-26,1.6,9.2,0.0,16.14,66.5,666667.0,30.81
2002-05-27,3.0,9.9,0.0,16.22,67.25,8574.0,30.85
2002-05-28,3.5,8.5,0.0,17.5,64.75,1333333.0,30.77
2002-05-29,3.5,6.7,0.0,17.5,72.75,433333.0,30.77
2002-05-30,1.5,7.2,0.0,16.78,72.0,0.0,30.77
2002-05-31,2.1,9.7,0.0,17.9,69.25,0.0,30.72
2002-01-06,2.2,4.0,0.0,19.04,77.25,8574.0,30.64
2002-02-06,2.1,8.6,0.0,20.54,69.75,11.0,30.48
2002-03-06,2.7,8.5,0.0,18.94,74.75,0.0,30.39
2002-04-06,2.1,9.6,0.0,18.3,61.0,533333.0,30.19
2002-05-06,2.5,9.7,0.0,17.92,70.75,533333.0,30.15
2002-06-06,2.1,5.7,0.0,18.3,68.75,0.0,29.94
2002-07-06,1.9,8.8,0.0,18.12,71.25,433333.0,29.69
2002-08-06,2.4,9.0,0.0,19.44,62.25,0.0,29.34
2002-09-06,2.2,8.6,0.0,19.42,71.25,0.0,29.22
2002-10-06,2.5,7.6,0.0,20.88,64.5,0.0,28.9
2002-11-06,2.7,9.1,0.0,21.44,72.0,433333.0,28.78
2002-12-06,3.2,6.5,0.0,21.24,66.5,0.0,28.59
2002-06-13,3.3,7.9,0.0,22.36,67.0,0.0,28.35
2002-06-14,1.7,6.0,0.0,21.8,74.0,766667.0,28.31
2002-06-15,2.2,6.0,0.0,21.64,76.25,766667.0,28.39
2002-06-16,2.6,6.3,0.0,21.32,76.25,533333.0,28.31
2002-06-17,1.9,7.6,0.0,19.64,74.0,11.0,28.23
2002-06-18,2.4,9.8,0.0,18.24,61.5,533333.0,27.99
2002-06-19,3.2,9.2,0.0,18.96,67.5,1633693.0,27.8
2002-06-20,3.3,8.3,0.0,19.28,67.25,0.0,27.72
2002-06-21,2.5,6.5,0.0,17.68,63.25,0.0,27.88
2002-06-22,2.5,5.5,0.0,18.04,74.75,1366667.0,28.07
2002-06-23,2.5,0.0,2.8,17.76,87.75,1533333.0,28.03
2002-06-24,1.0,5.4,0.1,17.96,80.25,120036.0,28.31
2002-06-25,1.5,2.3,1.6,17.94,82.5,2333333.0,28.59
2002-06-26,2.5,2.9,0.4,18.32,79.0,15.0,28.78
2002-06-27,2.8,4.0,0.0,19.52,71.75,766667.0,28.94
2002-06-28,2.3,6.6,0.0,20.6,70.0,533333.0,28.98
2002-06-29,2.1,9.0,0.0,18.68,70.75,866667.0,29.02
2002-06-30,2.8,7.5,0.0,18.96,71.25,17148.0,29.14
2002-01-07,2.5,8.7,0.0,19.64,60.25,1066667.0,29.18
2002-02-07,3.4,8.3,0.0,17.72,76.5,1533333.0,29.18
2002-03-07,3.4,7.0,0.0,18.76,70.5,14.0,29.22
2002-04-07,4.0,2.5,0.0,18.76,79.5,1666667.0,29.26
2002-05-07,2.8,4.7,0.0,19.4,69.25,12.0,29.26
2002-06-07,1.8,6.0,0.0,17.8,72.5,0.0,29.22
2002-07-07,1.7,5.5,0.0,18.92,59.0,666667.0,29.22
2002-08-07,4.7,9.9,0.0,17.04,61.25,2733333.0,29.1
2002-09-07,3.2,4.6,0.0,17.52,70.0,13.0,28.86
2002-10-07,3.0,0.3,0.0,18.36,79.75,533333.0,28.7
2002-11-07,1.4,0.2,0.0,17.8,90.5,966667.0,28.43
2002-12-07,1.5,0.0,11.0,16.68,98.0,433333.0,28.47
2002-07-13,0.2,3.4,12.6,17.48,80.25,22.0,28.47
2002-07-14,1.9,2.4,0.1,15.96,78.0,1033333.0,28.35
2002-07-15,1.8,2.4,0.0,17.24,78.5,1533333.0,28.39
2002-07-16,1.9,5.8,0.0,18.88,79.75,533333.0,28.35
2002-07-17,1.5,4.8,0.0,17.68,72.5,21.0,28.15
2002-07-18,3.0,0.9,0.0,14.96,75.75,3166667.0,27.76
2002-07-19,1.8,4.7,0.0,16.48,69.5,22.0,27.52
2002-07-20,2.3,5.5,0.0,17.52,73.5,0.0,27.28
2002-07-21,1.7,3.5,0.0,17.52,69.25,866667.0,26.89
2002-07-22,2.2,4.2,0.0,19.16,72.5,533333.0,26.65
2002-07-23,1.8,8.3,0.0,20.48,69.5,13.0,26.34
2002-07-24,3.2,9.0,0.0,20.6,72.75,1366667.0,25.9
2002-07-25,4.3,7.9,0.0,18.8,62.25,433333.0,25.67
2002-07-26,3.2,9.7,0.0,17.0,75.0,1366667.0,25.18
2002-07-27,4.0,6.9,0.0,19.04,65.25,13.0,24.73
2002-07-28,2.9,1.8,2.3,18.08,83.75,2066667.0,24.28
2002-07-29,2.3,0.0,0.0,16.8,73.75,433333.0,23.98
2002-07-30,2.1,6.3,0.0,18.48,71.25,1.0,23.57
2002-07-31,2.2,4.8,0.0,17.16,84.5,533333.0,23.08
2002-01-08,3.2,0.6,0.0,19.24,74.75,533333.0,22.78
2002-02-08,1.9,3.4,18.2,19.56,83.0,866667.0,22.82
2002-03-08,1.7,3.9,4.3,20.44,84.75,14.0,22.89
2002-04-08,0.9,4.6,10.0,20.32,88.5,12.0,23.23
2002-05-08,1.2,6.4,0.0,21.84,68.75,0.0,23.53
2002-06-08,1.3,0.4,0.0,19.04,94.75,0.0,23.64
2002-07-08,1.1,7.4,10.0,20.12,73.75,0.0,23.53
2002-08-08,2.1,5.3,0.0,20.68,79.5,966667.0,23.42
2002-09-08,1.9,8.6,0.0,20.36,67.5,0.0,23.27
2002-10-08,2.3,9.1,0.0,19.08,74.0,2633333.0,22.97
2002-11-08,4.0,5.0,0.0,20.6,76.75,666667.0,22.71
2002-12-08,1.8,8.9,0.0,20.68,64.0,0.0,22.45
2002-08-13,3.0,9.0,0.0,21.0,57.5,433333.0,22.37
2002-08-14,3.4,8.6,0.0,21.44,62.25,1633333.0,21.74
2002-08-15,4.3,6.9,0.0,19.96,77.5,1633333.0,21.36
2002-08-16,3.2,7.9,0.0,20.52,63.25,766667.0,20.98
2002-08-17,4.3,10.2,0.0,20.6,62.75,18.0,20.55
2002-08-18,6.2,9.5,0.0,18.88,58.75,2533333.0,20.12
2002-08-19,6.8,10.0,0.0,20.2,62.25,2733333.0,19.74
2002-08-20,5.6,10.4,0.0,20.08,53.0,24.0,19.37
2002-08-21,8.5,10.2,0.0,20.6,58.0,11.0,19.01
2002-08-22,5.0,6.1,0.0,20.52,66.0,533333.0,18.59
2002-08-23,3.9,9.4,0.0,22.2,59.5,533333.0,18.44
2002-08-24,5.0,10.2,0.0,21.12,61.25,1866667.0,18.03
2002-08-25,5.0,9.8,0.0,20.76,55.0,11.0,17.97
2002-08-26,5.0,7.7,0.0,19.92,63.75,2533333.0,17.05
2002-08-27,4.8,9.9,0.0,20.12,63.25,1533333.0,16.67
2002-08-28,5.3,9.6,0.0,20.0,53.75,2533333.0,16.6
2002-08-29,7.5,9.9,0.0,21.92,48.5,16.0,16.26
2002-08-30,6.8,5.9,0.0,21.28,72.0,1533333.0,15.66
2002-08-31,3.4,4.8,0.0,19.36,87.75,0.0,15.11
2002-01-09,1.8,0.0,18.0,16.52,92.25,31.0,15.0
2002-02-09,0.9,9.8,0.7,15.76,63.25,1866667.0,14.88
2002-03-09,3.9,9.3,0.0,15.96,64.75,1.0,14.81
2002-04-09,3.0,5.3,0.0,15.32,79.5,1866667.0,14.84
2002-05-09,2.9,6.6,0.0,20.24,65.75,433333.0,14.64
2002-06-09,3.0,7.8,0.0,24.32,57.0,1066667.0,14.41
2002-07-09,4.2,0.0,33.4,19.68,80.0,1866667.0,14.72
2002-08-09,1.8,0.0,0.4,15.4,86.25,866667.0,14.95
2002-09-09,1.7,2.3,0.0,18.48,72.75,433333.0,14.94
2002-10-09,2.4,0.2,0.8,18.84,82.25,2066667.0,15.04
2002-11-09,3.3,9.0,0.0,20.12,67.25,2866667.0,15.21
2002-12-09,4.1,8.0,0.0,20.24,66.0,433333.0,15.28
2002-09-13,3.0,5.4,0.0,21.0,64.75,1.0,15.24
2002-09-14,3.5,0.9,1.5,20.6,89.5,766667.0,15.38
2002-09-15,1.9,6.3,0.0,19.84,74.0,1966667.0,15.45
2002-09-16,4.1,1.4,0.0,20.56,71.25,433333.0,15.35
2002-09-17,2.5,9.7,0.0,22.32,56.25,23.0,15.42
2002-09-18,5.2,8.2,0.0,22.56,62.75,1866667.0,15.59
2002-09-19,4.6,8.7,0.0,23.28,55.25,1966667.0,15.69
2002-09-20,5.4,2.0,0.0,23.04,63.25,2566667.0,15.69
2002-09-21,2.0,0.0,3.8,18.38,93.5,2533333.0,16.03
2002-09-22,0.7,0.2,3.8,16.12,95.0,1266667.0,16.61
2002-09-23,0.9,0.1,3.6,16.8,92.0,433333.0,17.12
2002-09-24,0.6,0.0,0.3,16.0,95.75,5.0,18.07
2002-09-25,0.3,0.9,3.0,15.6,76.25,1766667.0,18.98
2002-09-26,3.1,7.0,0.0,18.4,64.75,1866667.0,19.65
2002-09-27,4.2,8.0,0.0,18.72,68.0,1766667.0,20.11
2002-09-28,4.5,7.8,0.0,20.4,66.5,1866667.0,20.18
2002-09-29,4.1,10.1,0.0,21.12,52.75,866667.0,20.08
2002-09-30,4.4,8.8,0.0,22.96,58.25,533333.0,19.69
2002-01-10,4.1,3.2,0.0,21.56,79.0,21.0,19.45
2002-02-10,3.4,7.3,7.7,20.96,68.0,32.0,18.92
2002-03-10,3.6,7.6,0.0,21.8,58.75,766667.0,18.56
2002-04-10,4.1,0.0,0.0,19.04,91.25,1033333.0,17.8
2002-05-10,1.0,8.3,0.0,23.16,62.0,866667.0,16.9
2002-06-10,3.7,9.0,0.0,24.6,57.75,1766667.0,16.76
2002-07-10,7.3,11.2,0.0,23.68,49.0,433333.0,16.62
2002-08-10,5.8,11.0,0.0,25.44,50.75,533333.0,17.18
2002-09-10,7.5,10.3,0.0,24.4,62.75,2433333.0,16.81
2002-10-10,6.5,10.3,0.0,24.88,45.0,1466667.0,16.61
2002-11-10,6.2,10.8,0.0,25.28,39.5,0.0,16.1
2002-12-10,8.0,10.4,0.0,25.8,59.0,1966667.0,15.57
2002-10-13,7.4,8.0,0.0,25.84,66.5,766667.0,14.46
2002-10-14,6.8,9.5,0.0,26.4,50.75,666667.0,13.15
2002-10-15,8.0,7.4,0.0,25.48,32.5,866667.0,12.0
2002-10-16,9.9,10.2,0.0,25.84,35.0,666667.0,10.57
2002-10-17,8.7,6.8,0.1,23.92,59.5,1733333.0,9.29
2002-10-18,6.6,0.2,0.0,23.12,72.5,3033333.0,8.09
2002-10-19,5.0,6.9,0.0,25.4,48.5,1766667.0,7.25
2002-10-20,7.0,8.5,0.0,26.28,48.25,766667.0,6.38
2002-10-21,6.8,5.3,0.0,25.08,70.25,33.0,6.15
2002-10-22,4.2,1.7,9.0,23.72,77.0,11.0,6.21
2002-10-23,2.8,0.0,0.2,19.96,77.0,33.0,6.24
2002-10-24,3.4,4.4,0.0,22.84,63.0,24.0,6.5
2002-10-25,5.0,10.2,0.0,25.04,50.75,13.0,6.59
2002-10-26,5.3,4.8,21.6,23.72,65.75,666667.0,7.16
2002-10-27,3.5,9.6,0.0,23.08,66.25,1633333.0,7.9
2002-10-28,4.8,9.1,0.0,24.16,71.25,2633333.0,8.73
2002-10-29,5.2,11.5,3.1,25.64,57.5,1533333.0,9.61
2002-10-30,4.9,0.2,11.0,22.8,83.25,1.0,10.68
2002-10-31,1.9,0.9,43.0,21.8,81.25,2766667.0,12.53
2002-01-11,2.1,0.9,0.9,21.4,83.5,1166667.0,14.23
2002-02-11,1.5,9.4,1.7,21.8,69.5,25.0,15.24
2002-03-11,4.1,11.2,0.0,24.04,61.0,966667.0,15.8
2002-04-11,5.0,4.0,0.0,25.04,59.5,1766667.0,15.7
2002-05-11,3.3,0.0,12.8,21.56,90.75,1666667.0,15.6
2002-06-11,0.7,0.0,9.0,17.84,81.25,0.0,16.03
2002-07-11,1.5,3.4,0.9,18.4,72.0,29.0,15.76
2002-08-11,2.5,11.7,0.3,18.56,61.0,1433333.0,15.28
2002-09-11,4.8,7.8,0.0,21.04,63.25,5.0,14.57
2002-10-11,4.0,6.7,0.0,24.56,58.5,433333.0,13.63
2002-11-11,3.9,0.9,5.2,23.52,69.0,933333.0,12.69
2002-12-11,2.3,0.2,12.6,21.76,92.25,1.0,12.28
2002-11-13,1.2,0.0,2.2,19.84,95.25,1633333.0,12.07
2002-11-14,1.8,0.4,27.9,22.2,78.5,533333.0,12.26
2002-11-15,1.7,1.6,0.0,22.0,82.75,766667.0,12.2
2002-11-16,1.1,5.3,3.3,22.0,84.25,0.0,12.1
2002-11-17,2.7,6.2,3.0,22.76,77.75,22.0,12.13
2002-11-18,2.5,10.7,5.7,25.84,63.0,1966667.0,13.11
2002-11-19,4.7,1.8,3.8,24.2,69.5,1433333.0,14.38
2002-11-20,3.4,9.9,0.0,25.12,72.75,1633333.0,15.56
2002-11-21,4.0,9.5,0.4,26.48,65.0,21.0,16.34
2002-11-22,4.9,2.2,0.0,23.92,73.2,1733333.0,16.58
2002-11-23,1.7,4.6,8.1,23.96,83.0,23.0,16.75
2002-11-24,2.3,4.6,21.5,23.92,83.5,22.0,16.95
2002-11-25,1.8,7.5,2.1,26.04,66.25,433333.0,17.22
2002-11-26,3.2,2.1,0.0,25.6,79.0,11.0,17.28
2002-11-27,2.5,7.1,1.3,26.52,63.75,0.0,17.17
2002-11-28,3.7,11.2,0.0,26.32,53.25,11.0,16.93
2002-11-29,4.6,10.4,0.0,27.04,51.5,433333.0,16.35
2002-11-30,4.9,2.3,0.0,24.72,68.75,13.0,15.95
2002-01-12,4.0,10.1,0.1,27.14,54.0,3766667.0,15.55
2002-02-12,4.9,1.4,0.9,23.94,83.5,12.0,15.24
2002-03-12,2.0,3.1,61.1,23.46,85.0,13.0,15.89
2002-04-12,2.6,8.1,0.0,24.98,76.75,11.0,16.4
2002-05-12,3.5,2.0,0.0,24.26,84.5,8.0,17.01
2002-06-12,1.9,6.2,11.4,24.98,80.0,433333.0,17.22
2002-07-12,3.3,2.2,0.2,24.78,84.0,2166667.0,17.56
2002-08-12,1.7,6.0,6.2,23.78,83.75,666667.0,18.62
2002-09-12,1.0,0.0,27.7,22.46,91.0,1.0,20.67
2002-10-12,1.6,0.0,1.0,21.46,93.0,1633333.0,23.71
2002-11-12,1.3,0.0,8.0,21.1,93.0,533333.0,26.22
2002-12-12,0.6,0.0,13.2,22.26,98.25,0.0,28.07
2002-12-13,0.6,4.8,9.1,22.96,81.75,866667.0,29.7
2002-12-14,1.4,0.5,10.0,22.26,84.0,14.0,31.31
2002-12-15,1.8,3.2,7.0,24.02,68.5,1633333.0,32.55
2002-12-16,2.9,0.0,0.7,22.18,93.0,0.0,33.82
2002-12-17,0.8,7.7,15.6,24.06,79.75,22.0,35.25
2002-12-18,2.5,11.8,7.0,23.26,48.75,2866667.0,36.55
2002-12-19,6.0,12.1,0.0,25.74,62.5,16.0,37.76
2002-12-20,4.0,4.4,0.0,26.26,67.0,1866667.0,37.67
2002-12-21,3.6,5.8,3.6,25.98,73.75,2933333.0,37.67
2002-12-22,3.4,9.0,0.1,25.22,75.0,24.0,37.67
2002-12-23,4.2,9.7,0.0,25.3,79.75,2633333.0,38.1
2002-12-24,1.4,4.8,58.7,24.46,81.5,666667.0,38.19
2002-12-25,2.2,4.5,10.5,24.62,85.75,1866667.0,38.56
2002-12-26,2.0,0.7,6.3,21.56,84.0,2633333.0,39.91
2002-12-27,1.9,11.7,1.0,21.58,62.5,3366667.0,40.31
2002-12-28,4.1,10.7,0.0,23.3,68.0,2633333.0,40.09
2002-12-29,4.5,9.1,0.0,25.22,69.75,25.0,39.95
2002-12-30,4.0,9.3,0.0,25.38,64.5,12.0,39.46
2002-12-31,3.8,9.8,0.0,26.78,59.75,3166667.0,39.05
2003-01-01,4.7,11.4,0.0,26.78,59.75,1866667.0,38.74
2003-02-01,5.3,5.8,0.0,25.5,81.0,766667.0,37.89
2003-03-01,2.7,3.7,1.4,24.86,85.25,1633333.0,37.24
2003-04-01,2.0,0.1,2.7,25.42,92.0,1833333.0,36.72
2003-05-01,0.6,0.8,4.9,25.1,83.5,766667.0,36.81
2003-06-01,2.0,0.0,18.4,23.7,93.0,0.0,38.19
2003-07-01,0.6,5.8,4.5,24.7,61.25,13.0,40.36
2003-08-01,4.3,8.7,0.0,25.42,64.5,2066667.0,40.81
2003-09-01,4.5,11.5,0.0,25.9,70.25,1433333.0,40.9
2003-10-01,4.2,8.2,3.4,27.7,68.5,433333.0,40.63
2003-11-01,3.5,5.4,10.0,24.02,81.5,1633333.0,42.03
2003-12-01,2.2,2.5,7.5,23.98,89.25,433333.0,44.39
2003-01-13,1.0,0.0,35.4,22.54,85.75,666667.0,47.45
2003-01-14,1.3,0.0,6.0,22.38,87.5,1533333.0,50.21
2003-01-15,0.5,2.7,3.3,23.66,78.0,2066667.0,52.61
2003-01-16,3.0,7.0,0.0,22.9,84.0,533333.0,54.42
2003-01-17,1.7,6.8,22.7,23.02,84.25,11.0,56.84
2003-01-18,2.1,9.4,16.1,23.86,82.5,13.0,58.86
2003-01-19,2.2,3.9,26.0,22.8,86.25,1433333.0,60.89
2003-01-20,1.9,8.8,0.0,24.02,73.25,1533333.0,62.89
2003-01-21,2.3,0.6,0.0,23.62,85.5,666667.0,65.11
2003-01-22,1.6,1.8,15.4,23.98,87.0,533333.0,67.8
2003-01-23,1.2,2.1,5.5,25.06,64.75,1.0,70.6
2003-01-24,3.4,7.7,0.0,23.94,80.75,4.0,73.52
2003-01-25,1.8,0.3,4.1,21.36,90.5,766667.0,77.04
2003-01-26,1.8,0.1,54.6,21.58,90.5,533333.0,78.14
2003-01-27,0.5,0.0,38.2,21.46,94.25,1666667.0,80.73
2003-01-28,0.6,0.0,6.4,22.22,92.75,666667.0,81.33
2003-01-29,0.5,0.0,27.1,21.78,96.5,433333.0,82.77
2003-01-30,0.5,0.0,26.3,22.02,93.25,11.0,82.53
2003-01-31,0.7,7.9,21.6,23.6,81.25,11.0,81.69
2003-01-02,2.0,11.6,40.8,25.5,67.0,0.0,80.5
2003-02-02,3.5,11.5,0.0,26.42,59.25,32.0,78.95
2003-03-02,4.4,8.7,0.0,27.02,62.0,433333.0,78.03
2003-04-02,3.0,6.4,0.0,26.78,76.5,11.0,78.6
2003-05-02,2.2,6.1,29.0,25.06,71.25,1866667.0,79.54
2003-06-02,1.7,8.2,0.0,26.78,67.0,1.0,78.31
2003-07-02,3.2,10.4,0.0,27.18,58.75,1033333.0,76.58
2003-08-02,3.8,11.4,0.0,26.98,50.75,866667.0,76.35
2003-09-02,4.3,12.1,0.0,27.02,53.5,433333.0,75.95
2003-10-02,4.7,11.5,0.0,27.58,52.75,533333.0,75.83
2003-11-02,4.2,10.6,0.0,27.86,55.5,1066667.0,75.71
2003-12-02,4.8,11.3,0.0,27.94,48.25,1.0,75.54
2003-02-13,6.9,10.1,0.0,26.82,56.75,766667.0,75.43
2003-02-14,5.0,8.9,0.0,24.4,69.0,433333.0,75.31
2003-02-15,4.8,0.0,3.9,22.36,95.75,433333.0,75.14
2003-02-16,0.7,5.6,4.4,25.16,64.5,1866667.0,75.02
2003-02-17,4.1,0.9,0.0,24.24,86.0,1666667.0,75.02
2003-02-18,1.5,6.2,5.3,24.44,68.25,2066667.0,75.14
2003-02-19,3.1,5.1,0.0,24.48,77.5,21.0,75.48
2003-02-20,2.2,8.1,0.0,24.48,71.75,533333.0,75.89
2003-02-21,2.4,8.9,5.0,25.24,70.0,12.0,76.12
2003-02-22,4.2,9.9,0.0,25.92,65.5,1866667.0,76.41
2003-02-23,5.6,11.2,0.0,25.82,61.25,24.0,76.81
2003-02-24,5.6,10.2,0.0,26.52,60.0,866667.0,76.87
2003-02-25,4.9,11.1,0.0,27.48,52.25,1866667.0,76.87
2003-02-26,5.1,9.8,0.0,27.08,56.25,1966667.0,76.47
2003-02-27,6.0,11.3,0.0,25.48,59.0,14.0,76.18
2003-02-28,6.4,10.6,0.0,26.84,56.5,666667.0,75.6
2003-01-03,5.6,9.9,0.0,27.08,58.25,433333.0,75.02
2003-02-03,4.6,7.5,0.0,25.68,63.0,1733333.0,74.33
2003-03-03,4.1,6.7,0.5,25.8,58.25,2066667.0,73.92
2003-04-03,4.3,9.3,0.0,26.44,57.25,2533333.0,73.52
2003-05-03,5.0,8.0,0.0,25.64,69.0,2066667.0,73.01
2003-06-03,3.0,2.2,0.7,25.76,62.0,14.0,72.4
2003-07-03,3.0,6.8,0.0,26.0,63.0,4166667.0,72.0
2003-08-03,3.4,0.9,13.3,23.78,87.25,666667.0,71.78
2003-09-03,1.2,0.0,6.7,22.64,88.5,1533333.0,71.67
2003-10-03,0.9,0.7,2.6,24.74,79.5,13.0,72.06
2003-11-03,1.3,1.0,0.0,24.2,82.25,1.0,72.56
2003-12-03,1.7,0.2,1.7,24.46,85.75,0.0,73.23
2003-03-13,0.9,5.8,3.9,23.36,80.0,1766667.0,73.75
2003-03-14,2.1,6.8,10.2,23.46,82.5,966667.0,73.99
2003-03-15,2.4,5.9,7.8,24.32,74.5,1966667.0,74.44
2003-03-16,2.7,7.9,42.0,22.94,81.75,13.0,75.14
2003-03-17,1.7,3.2,37.6,22.08,82.0,1866667.0,76.11
2003-03-18,1.5,0.0,46.8,21.34,83.75,1833333.0,77.66
2003-03-19,1.1,4.3,1.1,21.76,84.25,1533333.0,78.78
2003-03-20,1.6,5.4,19.6,22.1,82.75,0.0,79.42
2003-03-21,1.4,3.2,14.8,22.0,87.25,0.0,80.08
2003-03-22,1.3,2.6,4.5,22.54,80.25,31.0,80.44
2003-03-23,2.1,1.8,5.7,21.84,72.5,24.0,80.85
2003-03-24,2.2,3.0,0.0,23.22,72.0,1833333.0,80.5
2003-03-25,1.8,5.9,0.0,23.36,66.75,1433333.0,80.5
2003-03-26,3.1,0.0,0.0,22.5,71.75,23.0,80.69
2003-03-27,2.5,0.0,0.0,22.46,74.25,433333.0,80.75
2003-03-28,2.0,4.3,0.0,22.22,77.0,3766667.0,80.5
2003-03-29,1.9,8.2,0.0,21.5,70.75,2066667.0,80.51
2003-03-30,3.2,7.9,0.0,23.02,67.0,1033333.0,80.57
2003-03-31,2.8,8.1,0.0,23.84,66.0,433333.0,80.62
